ID,Project Name,Camera Trap Name,Latitude,Longitude,Sampling Event,Photo Type,Photo Date,Photo time,Raw Name,Class,Order,Family,Genus,Species,Number of Animals,Person Identifying the Photo,Camera Serial Number,Camera Start Date,Camera End Date,Person setting up the Camera,Person picking up the Camera,Camera Manufacturer,Camera Model,Sequence Info,Moon Phase,Temperature,Organization Name
773,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-28,09:46:29,07280385.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Miriam Wolpert,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
774,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-28,09:46:30,07280386.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Miriam Wolpert,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
777,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-28,09:48:05,07280389.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Miriam Wolpert,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
778,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-28,09:48:05,07280390.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Miriam Wolpert,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
779,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-28,09:48:59,07280391.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Miriam Wolpert,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
780,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-28,09:48:59,07280392.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Miriam Wolpert,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
781,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-28,09:49:00,07280393.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Miriam Wolpert,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
1628,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-30,11:22:55,07300241.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
1629,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-30,11:22:56,07300242.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
1630,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_07122017_07312017,Animal,2017-07-30,11:22:56,07300243.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2131,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-21,23:49:13,06210100.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Laura Mitchell,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2132,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-21,23:49:14,06210101.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Laura Mitchell,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2133,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-21,23:49:15,06210102.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2278,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-22,20:30:49,06220247.JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Odocoileus,virginianus,1,Laura Mitchell,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2279,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-22,20:30:49,06220248.JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Odocoileus,virginianus,1,Laura Mitchell,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2280,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-22,20:30:50,06220249.JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Odocoileus,virginianus,1,Laura Mitchell,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2281,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-22,20:31:02,06220250.JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Odocoileus,virginianus,1,Laura Mitchell,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2282,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-22,20:31:03,06220251.JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Odocoileus,virginianus,1,Laura Mitchell,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2283,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-22,20:31:03,06220252.JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Odocoileus,virginianus,1,Laura Mitchell,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2356,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-25,11:20:40,06250325.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2357,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-25,11:20:40,06250326.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2358,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-25,11:20:41,06250327.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2359,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-25,11:21:53,06250328.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2360,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-25,11:21:54,06250329.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2361,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-25,11:21:55,06250330.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2377,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,00:33:29,06260346.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2378,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,00:33:29,06260347.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2379,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,00:33:30,06260348.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2380,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,00:33:41,06260349.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2381,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,00:33:42,06260350.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2382,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,00:33:43,06260351.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2398,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,10:42:01,06260367.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2399,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,10:42:02,06260368.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2400,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,10:42:03,06260369.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2455,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,11:26:57,06260424.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2456,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,11:26:58,06260425.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2457,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-26,11:26:59,06260426.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2458,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,00:56:20,06270427.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2459,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,00:56:20,06270428.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2460,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,00:56:21,06270429.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2461,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,01:00:11,06270430.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2462,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,01:00:12,06270431.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2463,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,01:00:13,06270432.JPG,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,vulpes,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2467,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:34:41,06270436.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2468,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:34:41,06270437.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2469,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:34:42,06270438.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2470,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:34:53,06270439.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2471,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:34:54,06270440.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2472,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:34:55,06270441.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2473,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:35:07,06270442.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2474,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:35:07,06270443.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2475,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-27,11:35:08,06270444.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2542,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-28,10:58:43,06280511.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2543,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-28,10:58:44,06280512.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2544,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-06-28,10:58:44,06280513.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2645,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:39:55,07020614.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2646,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:39:56,07020615.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2647,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:40:09,07020616.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2648,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:40:10,07020617.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2649,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:40:11,07020618.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2650,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:41:52,07020619.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2651,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:41:53,07020620.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2652,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:41:53,07020621.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2680,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:58:04,07020649.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2681,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:58:05,07020650.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2682,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,10:58:06,07020651.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2695,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,11:09:29,07020664.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2696,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,11:09:30,07020665.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2697,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,11:09:30,07020666.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2707,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,11:18:13,07020676.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2708,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,11:18:14,07020677.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2709,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,11:18:15,07020678.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2722,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,11:23:10,07020691.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
2723,Berkshire Wildlife Linkage 2017,CAM01-A,42.41313,-73.46945,CAM01A_06202017_07122017,Animal,2017-07-02,11:23:11,07020692.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,1,Andy Wood,B8,2017-06-20,2017-07-12,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
